frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
220,9.125000,640.520,365.927,640.471,365.932,640.471,365.932,center,center,643.000,389.000,389.000,23.073,23.068,bottom_percentile_95,627.582,366.491,articraft_surface_contact_region_keyframe_affine,3.688446,3.671363,-0.017083,0.784948,0.996776,1.000000,1.000000,0.784948,0.963233,0.007000,0.007000,5.000000,8.000000,left_hand,0.634543,606.137,341.169,3.986079,contact_region:left:rigid_keyframe_surface_region,3.664423,3.666241,3.686684,3.688446,1.000000,0.000019,0.000000,0.000000
221,9.166667,640.294,365.937,640.333,365.930,640.333,365.930,center,center,643.000,389.000,389.000,23.063,23.069,bottom_percentile_95,627.126,366.491,articraft_surface_contact_region_keyframe_affine,3.691951,3.677057,-0.014894,0.790480,1.000000,1.000000,0.734452,0.734452,0.973738,0.005000,0.005000,5.000000,8.000000,left_hand,0.634756,606.134,341.211,3.986199,contact_region:left:rigid_keyframe_surface_region,3.671602,3.662780,3.694818,3.691951,0.734452,0.000286,0.000000,0.000000
222,9.208333,640.211,365.922,640.219,365.929,640.219,365.929,center,center,643.000,388.997,389.000,23.075,23.068,bottom_percentile_95,627.229,366.478,articraft_surface_contact_region_keyframe_affine,3.681784,3.656563,-0.025221,0.803404,0.999832,1.000000,0.659743,0.659743,0.938747,0.011662,0.006000,5.000000,8.000000,left_hand,0.635509,606.099,341.284,3.985994,contact_region:left:rigid_keyframe_surface_region,3.651441,3.661789,3.673465,3.681784,0.659743,0.002533,0.000000,0.000000
223,9.250000,640.221,365.932,640.227,365.932,640.227,365.932,center,center,643.000,389.003,389.000,23.071,23.072,bottom_percentile_95,627.319,366.478,articraft_surface_contact_region_keyframe_affine,3.683640,3.670594,-0.013045,0.804928,0.993726,1.000000,1.000000,0.804928,0.941276,0.011180,0.005000,5.000000,8.000000,left_hand,0.635517,606.082,341.316,3.986267,contact_region:left:rigid_keyframe_surface_region,3.662245,3.658840,3.685158,3.683640,1.000000,0.003086,0.000000,0.000000
224,9.291667,640.199,365.928,640.134,365.923,640.134,365.923,center,center,643.000,388.999,389.000,23.071,23.077,bottom_percentile_95,627.321,366.479,articraft_surface_contact_region_keyframe_affine,3.681943,3.663908,-0.018035,0.805436,1.000000,1.000000,1.000000,0.805436,0.968485,0.006000,0.006000,5.000000,8.000000,left_hand,0.636058,606.107,341.341,3.986224,contact_region:left:rigid_keyframe_surface_region,3.656700,3.656532,3.680555,3.681943,1.000000,0.000533,0.000000,0.000000
225,9.333333,639.933,365.904,640.003,365.910,640.003,365.910,center,center,644.000,389.004,389.000,23.100,23.094,bottom_percentile_95,626.517,366.327,articraft_surface_contact_region_keyframe_affine,3.684098,3.670347,-0.013751,0.790602,0.988042,1.000000,0.894489,0.790602,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.634839,606.017,341.347,3.986640,contact_region:left:rigid_keyframe_surface_region,3.661936,3.652652,3.685860,3.684098,0.894489,0.003600,0.000000,0.000000
226,9.375000,639.924,365.892,639.888,365.885,639.888,365.885,center,center,644.000,389.000,389.000,23.108,23.115,bottom_percentile_95,626.955,366.288,articraft_surface_contact_region_keyframe_affine,3.676083,3.652829,-0.023255,0.791096,0.993552,1.000000,0.864626,0.791096,0.936752,0.012042,0.008000,5.000000,8.000000,left_hand,0.633912,605.925,341.393,3.986591,contact_region:left:rigid_keyframe_surface_region,3.643531,3.652557,3.669526,3.676083,0.864626,0.000038,0.000000,0.000000
227,9.416667,639.863,365.861,639.876,365.866,639.876,365.866,center,center,643.000,388.996,389.000,23.135,23.130,bottom_percentile_95,626.711,366.417,articraft_surface_contact_region_keyframe_affine,3.674489,3.657773,-0.016716,0.809588,0.903561,1.000000,1.000000,0.809588,0.640601,0.068425,0.031000,5.000000,8.000000,left_hand,0.643988,605.910,341.449,3.987277,contact_region:left:rigid_keyframe_surface_region,3.648265,3.650844,3.673185,3.674489,1.000000,0.004076,0.000000,0.000000
228,9.458333,639.863,365.861,639.864,365.863,639.864,365.863,center,center,643.000,388.995,389.000,23.134,23.132,bottom_percentile_95,626.601,366.417,articraft_surface_contact_region_keyframe_affine,3.672348,3.649721,-0.022627,0.810091,0.934635,1.000000,0.984032,0.810091,0.846596,0.029206,0.018000,5.000000,8.000000,left_hand,0.644067,605.861,341.522,3.988022,contact_region:left:rigid_keyframe_surface_region,3.644444,3.650910,3.670596,3.672348,0.984032,0.005029,0.000000,0.000000
229,9.500000,639.936,365.900,639.881,365.875,639.881,365.875,center,center,643.000,389.005,389.000,23.105,23.130,bottom_percentile_95,625.769,366.459,articraft_surface_contact_region_keyframe_affine,3.674161,3.652720,-0.021441,0.798681,0.900940,1.000000,0.999095,0.798681,0.637886,0.068942,0.028000,5.000000,8.000000,left_hand,0.632353,605.764,341.487,3.988580,contact_region:left:rigid_keyframe_surface_region,3.650780,3.648478,3.675644,3.674161,0.999095,0.005257,0.000000,0.000000
230,9.541667,639.886,365.879,639.885,365.879,639.885,365.879,center,center,643.000,389.003,389.000,23.124,23.124,bottom_percentile_95,626.836,366.306,articraft_surface_contact_region_keyframe_affine,3.674895,3.655965,-0.018931,0.812605,0.992201,1.000000,0.995432,0.812605,0.922449,0.014765,0.007000,5.000000,8.000000,left_hand,0.632123,605.727,341.527,3.988841,contact_region:left:rigid_keyframe_surface_region,3.650254,3.649213,3.675496,3.674895,0.995432,0.002933,0.000000,0.000000
231,9.583333,639.861,365.867,639.876,365.874,639.876,365.874,center,center,644.000,388.997,389.000,23.130,23.124,bottom_percentile_95,628.594,366.512,articraft_surface_contact_region_keyframe_affine,3.679040,3.668470,-0.010569,0.812873,0.998779,1.000000,0.657079,0.657079,0.931718,0.013000,0.005000,5.000000,8.000000,left_hand,0.642193,605.662,341.596,3.988740,contact_region:left:rigid_keyframe_surface_region,3.657160,3.647720,3.682431,3.679040,0.657079,0.002629,0.000000,0.000000
232,9.625000,639.873,365.872,639.873,365.872,639.873,365.872,center,center,643.000,388.997,389.000,23.125,23.126,bottom_percentile_95,628.517,366.286,articraft_surface_contact_region_keyframe_affine,3.674434,3.656837,-0.017596,0.808136,0.999200,1.000000,1.000000,0.808136,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.641019,605.560,341.613,3.989330,contact_region:left:rigid_keyframe_surface_region,3.644911,3.646660,3.670665,3.674434,1.000000,0.002590,0.000000,0.000000
233,9.666667,639.884,365.886,639.872,365.873,639.872,365.873,center,center,643.000,389.004,389.000,23.118,23.131,bottom_percentile_95,628.656,366.371,articraft_surface_contact_region_keyframe_affine,3.673611,3.661070,-0.012541,0.805647,0.945159,1.000000,1.000000,0.805647,0.850698,0.028425,0.018000,5.000000,8.000000,left_hand,0.630618,605.566,341.631,3.989933,contact_region:left:rigid_keyframe_surface_region,3.648676,3.643987,3.672937,3.673611,1.000000,0.004038,0.000000,0.000000
234,9.708333,639.862,365.868,639.860,365.863,639.860,365.863,center,center,644.000,389.005,389.000,23.137,23.142,bottom_percentile_95,628.140,366.231,articraft_surface_contact_region_keyframe_affine,3.669180,3.652523,-0.016658,0.799987,0.971832,1.000000,0.904224,0.799987,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.640897,605.495,341.691,3.990104,contact_region:left:rigid_keyframe_surface_region,3.637814,3.642109,3.665555,3.669180,0.904224,0.005067,0.000000,0.000000
235,9.750000,639.845,365.845,639.845,365.847,639.845,365.847,center,center,644.000,388.993,389.000,23.148,23.145,bottom_percentile_95,628.242,366.907,articraft_surface_contact_region_keyframe_affine,3.666355,3.651199,-0.015156,0.808633,0.882470,1.000000,0.861301,0.808633,0.795694,0.038897,0.027000,5.000000,8.000000,left_hand,0.636167,605.437,341.722,3.990707,contact_region:left:rigid_keyframe_surface_region,3.637023,3.641560,3.664043,3.666355,0.861301,0.007352,0.000000,0.000000
236,9.791667,639.845,365.845,639.854,365.853,639.854,365.853,center,center,644.000,388.995,389.000,23.150,23.142,bottom_percentile_95,628.160,366.907,articraft_surface_contact_region_keyframe_affine,3.662626,3.646145,-0.016481,0.801253,0.890929,1.000000,0.712256,0.712256,0.809676,0.036235,0.032000,5.000000,8.000000,left_hand,0.636216,605.400,341.815,3.991226,contact_region:left:rigid_keyframe_surface_region,3.632073,3.639236,3.659575,3.662626,0.712256,0.005010,0.000000,0.000000
237,9.833333,639.886,365.883,639.877,365.873,639.877,365.873,center,center,644.000,389.004,389.000,23.121,23.131,bottom_percentile_95,625.542,366.278,articraft_surface_contact_region_keyframe_affine,3.664130,3.647897,-0.016234,0.793208,0.986095,1.000000,1.000000,0.793208,0.870062,0.024739,0.006000,5.000000,8.000000,left_hand,0.629475,605.375,341.850,3.991910,contact_region:left:rigid_keyframe_surface_region,3.637110,3.637647,3.665361,3.664130,1.000000,0.003762,0.000000,0.000000
238,9.875000,639.898,365.889,639.885,365.888,639.885,365.888,center,center,644.000,389.013,389.000,23.124,23.124,bottom_percentile_95,624.222,366.318,articraft_surface_contact_region_keyframe_affine,3.673943,3.664797,-0.009146,0.792230,0.879091,1.000000,0.486159,0.486159,0.820339,0.034205,0.009000,5.000000,8.000000,left_hand,0.629541,605.333,341.946,3.992509,contact_region:left:rigid_keyframe_surface_region,3.653311,3.637619,3.681971,3.673943,0.486159,0.012664,0.000000,0.000000
239,9.916667,639.862,365.877,639.880,365.891,639.880,365.891,center,center,644.000,389.008,389.000,23.131,23.117,bottom_percentile_95,623.360,366.986,articraft_surface_contact_region_keyframe_affine,3.665755,3.640502,-0.025253,0.796141,0.944350,1.000000,0.854164,0.796141,0.955432,0.008485,0.006000,5.000000,8.000000,left_hand,0.636447,605.308,342.031,3.992998,contact_region:left:rigid_keyframe_surface_region,3.628645,3.637738,3.659055,3.665755,0.854164,0.007536,0.000000,0.000000
240,9.958333,639.868,365.890,639.859,365.882,639.859,365.882,center,center,644.000,388.990,389.000,23.100,23.108,bottom_percentile_95,623.356,366.339,articraft_surface_contact_region_keyframe_affine,3.668001,3.652596,-0.015405,0.795164,0.915419,1.000000,0.924912,0.795164,0.948269,0.009849,0.004000,5.000000,8.000000,left_hand,0.632425,605.369,342.298,3.993441,contact_region:left:rigid_keyframe_surface_region,3.637554,3.639155,3.669839,3.668001,0.924912,0.010152,0.000000,0.000000
