frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
214,8.875000,left,handle:left:rigid_keyframe_contact_region,626.073,366.451,32.399103,32.399103,0.733430,0.558128,soft,1,1
215,8.916667,left,handle:left:rigid_keyframe_contact_region,627.490,366.649,33.423437,33.423437,0.736619,0.537608,soft,1,1
216,8.958333,left,handle:left:rigid_keyframe_contact_region,627.793,366.632,33.592606,33.592606,0.741863,0.534233,soft,1,1
217,9.000000,left,handle:left:rigid_keyframe_contact_region,627.906,366.491,33.529549,33.529549,0.742829,0.535490,soft,1,1
218,9.041667,left,handle:left:rigid_keyframe_contact_region,627.803,366.491,33.410007,33.410007,0.742040,0.537876,soft,1,1
219,9.083333,left,handle:left:rigid_keyframe_contact_region,627.704,366.491,33.275527,33.275527,0.750104,0.540563,soft,1,1
220,9.125000,left,handle:left:rigid_keyframe_contact_region,627.582,366.491,33.182884,33.182884,0.755773,0.542415,soft,1,1
221,9.166667,left,handle:left:rigid_keyframe_contact_region,627.126,366.491,32.858861,32.858861,0.758325,0.548902,soft,1,1
222,9.208333,left,handle:left:rigid_keyframe_contact_region,627.229,366.478,32.881983,32.881983,0.761741,0.548438,soft,1,1
223,9.250000,left,handle:left:rigid_keyframe_contact_region,627.319,366.478,32.926190,32.926190,0.767697,0.547553,soft,1,1
224,9.291667,left,handle:left:rigid_keyframe_contact_region,627.321,366.479,32.893086,32.893086,0.771391,0.548216,soft,1,1
225,9.333333,left,handle:left:rigid_keyframe_contact_region,626.517,366.327,32.315218,32.315218,0.769573,0.559813,soft,1,1
226,9.375000,left,handle:left:rigid_keyframe_contact_region,626.955,366.288,32.588189,32.588189,0.773697,0.554330,soft,1,1
227,9.416667,left,handle:left:rigid_keyframe_contact_region,626.711,366.417,32.497855,32.497855,0.774343,0.556144,soft,1,1
228,9.458333,left,handle:left:rigid_keyframe_contact_region,626.601,366.417,32.402253,32.402253,0.774535,0.558064,soft,1,1
229,9.500000,left,handle:left:rigid_keyframe_contact_region,625.769,366.459,31.996974,31.996974,0.771952,0.566215,soft,1,1
230,9.541667,left,handle:left:rigid_keyframe_contact_region,626.836,366.306,32.551401,32.551401,0.776873,0.555069,soft,1,1
231,9.583333,left,handle:left:rigid_keyframe_contact_region,628.594,366.512,33.862468,33.862468,0.787677,0.528857,soft,1,1
232,9.625000,left,handle:left:rigid_keyframe_contact_region,628.517,366.286,33.701472,33.701472,0.786629,0.532063,soft,1,1
233,9.666667,left,handle:left:rigid_keyframe_contact_region,628.656,366.371,33.841171,33.841171,0.787902,0.529281,soft,1,1
234,9.708333,left,handle:left:rigid_keyframe_contact_region,628.140,366.231,33.391957,33.391957,0.784434,0.538237,soft,1,1
235,9.750000,left,handle:left:rigid_keyframe_contact_region,628.242,366.907,33.975968,33.975968,0.789167,0.526600,soft,1,1
236,9.791667,left,handle:left:rigid_keyframe_contact_region,628.160,366.907,33.877014,33.877014,0.788437,0.528568,soft,1,1
237,9.833333,left,handle:left:rigid_keyframe_contact_region,625.542,366.278,31.676577,31.676577,0.770839,0.572669,soft,1,1
238,9.875000,left,handle:left:rigid_keyframe_contact_region,624.222,366.318,30.834619,30.834619,0.764071,0.589661,soft,1,1
239,9.916667,left,handle:left:rigid_keyframe_contact_region,623.360,366.986,30.799425,30.799425,0.763806,0.590372,soft,1,1
240,9.958333,left,handle:left:rigid_keyframe_contact_region,623.356,366.339,30.024793,30.024793,0.757557,0.606029,soft,1,1
