frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
52,2.166667,1,-0.148987,-0.066041,4.355051,-0.130143,-0.006089,4.380617,-0.146332,0.048351,4.363511,-0.151035,0.036670,4.349349,-0.143677,0.021608,4.351775,-0.133932,0.015068,4.351707,-0.116378,0.016503,4.346658,1,0.163275,-0.039765,3.769774,0.171008,0.026893,3.761041,0.193652,0.071342,3.789712,0.181472,0.100697,3.808020,0.160703,0.095184,3.805355,0.147139,0.088812,3.800585,0.131670,0.082244,3.780751
53,2.208333,1,-0.154339,-0.070052,4.342518,-0.136345,-0.009419,4.368689,-0.146594,0.043779,4.347741,-0.152174,0.030380,4.334030,-0.145049,0.016247,4.338505,-0.135475,0.009277,4.339660,-0.117982,0.009032,4.335556,1,0.172795,-0.040320,3.759322,0.180870,0.026516,3.750973,0.203429,0.070795,3.782085,0.192212,0.101019,3.797382,0.171996,0.095942,3.794922,0.158081,0.089878,3.789846,0.142934,0.083403,3.770672
54,2.250000,1,-0.157825,-0.073660,4.333356,-0.139250,-0.012831,4.357196,-0.151462,0.040862,4.336929,-0.157471,0.025091,4.323107,-0.149438,0.011997,4.327371,-0.139188,0.005758,4.327921,-0.122018,0.005180,4.322915,1,0.181237,-0.041252,3.751461,0.190467,0.026284,3.741504,0.211877,0.070307,3.775691,0.201107,0.100317,3.788386,0.181622,0.096299,3.785384,0.167772,0.090848,3.779679,0.153053,0.084347,3.760838
55,2.291667,1,-0.161694,-0.075773,4.318335,-0.139745,-0.015681,4.345843,-0.158232,0.039521,4.328882,-0.164359,0.021780,4.314822,-0.154971,0.008992,4.317828,-0.143757,0.003989,4.316570,-0.127126,0.003967,4.309374,1,0.187117,-0.040487,3.738116,0.199446,0.026396,3.733085,0.218628,0.069885,3.770037,0.208129,0.098790,3.781656,0.189481,0.096233,3.777540,0.176055,0.091778,3.770752,0.161802,0.085225,3.751703
56,2.333333,1,-0.161524,-0.076303,4.306674,-0.139296,-0.017449,4.334894,-0.163085,0.038846,4.321294,-0.169409,0.020716,4.307873,-0.159455,0.007570,4.309529,-0.147758,0.003529,4.306419,-0.131752,0.004114,4.297156,1,0.196085,-0.039987,3.729239,0.207007,0.026932,3.726635,0.223252,0.069461,3.765460,0.213513,0.097580,3.777593,0.195573,0.096421,3.772294,0.182632,0.093263,3.764016,0.168811,0.086532,3.744262
57,2.375000,1,-0.163213,-0.076205,4.295171,-0.138074,-0.018225,4.324975,-0.165401,0.038279,4.314668,-0.172081,0.021556,4.303198,-0.162749,0.007839,4.303032,-0.151161,0.004469,4.298358,-0.135865,0.005476,4.287639,1,0.200276,-0.038742,3.721014,0.212268,0.027744,3.722606,0.225482,0.069097,3.762691,0.217326,0.097535,3.775882,0.199790,0.097448,3.769596,0.187120,0.095598,3.759701,0.173651,0.088500,3.739037
58,2.416667,1,-0.163211,-0.075357,4.289818,-0.135696,-0.018238,4.316198,-0.166297,0.037868,4.309834,-0.173267,0.023338,4.301175,-0.165133,0.009356,4.298378,-0.153975,0.006707,4.292337,-0.139445,0.008333,4.280599,1,0.201292,-0.036903,3.719358,0.214808,0.028510,3.720288,0.225368,0.068910,3.761415,0.219182,0.098410,3.775295,0.201793,0.098987,3.768194,0.189189,0.098098,3.756908,0.176029,0.090625,3.735359
59,2.458333,1,-0.161304,-0.074401,4.283448,-0.132521,-0.017390,4.307893,-0.166196,0.038042,4.305436,-0.173263,0.025196,4.299335,-0.166007,0.011669,4.293949,-0.155381,0.009802,4.286959,-0.141364,0.012678,4.274608,1,0.200212,-0.036905,3.718242,0.214746,0.028938,3.718154,0.223262,0.068870,3.760121,0.218693,0.099387,3.774142,0.201298,0.100225,3.766402,0.188713,0.099777,3.754178,0.175874,0.092085,3.731895
60,2.500000,1,-0.157868,-0.072279,4.276589,-0.129291,-0.015537,4.299284,-0.165287,0.039361,4.299783,-0.172058,0.027608,4.295003,-0.165053,0.015293,4.287895,-0.154947,0.013939,4.280622,-0.140845,0.018711,4.268267,1,0.197983,-0.036553,3.716565,0.212466,0.028967,3.714694,0.219530,0.068877,3.757207,0.215860,0.099986,3.770868,0.198325,0.100767,3.762751,0.185779,0.100240,3.750115,0.173237,0.092414,3.727431
61,2.541667,1,-0.154025,-0.068972,4.263674,-0.126512,-0.012751,4.290294,-0.164252,0.042118,4.292647,-0.169876,0.032016,4.287789,-0.162721,0.021242,4.279743,-0.153070,0.019910,4.272692,-0.138305,0.026584,4.261195,1,0.192683,-0.037680,3.709085,0.208467,0.028809,3.709180,0.214378,0.068952,3.751965,0.210835,0.100194,3.764850,0.193116,0.100677,3.756600,0.180643,0.099624,3.744030,0.168341,0.091704,3.721359
62,2.583333,1,-0.149948,-0.065934,4.253463,-0.124663,-0.009096,4.281647,-0.163572,0.046173,4.283855,-0.167173,0.038627,4.277997,-0.159334,0.029157,4.269889,-0.149985,0.027650,4.263365,-0.134292,0.035373,4.253739,1,0.188082,-0.038995,3.703210,0.203236,0.028819,3.701849,0.208048,0.069302,3.744477,0.203714,0.100096,3.756650,0.186057,0.100093,3.748364,0.173766,0.098227,3.736196,0.161760,0.090463,3.713740
63,2.625000,1,-0.142491,-0.061835,4.242479,-0.124021,-0.004559,4.274535,-0.162907,0.051133,4.273246,-0.164439,0.045964,4.266040,-0.155010,0.037248,4.259218,-0.145611,0.036068,4.253679,-0.128990,0.043768,4.246887,1,0.186093,-0.037859,3.692582,0.196972,0.029202,3.693773,0.200904,0.070150,3.735366,0.194647,0.099703,3.747646,0.177575,0.099144,3.739304,0.165687,0.096473,3.727684,0.154154,0.089252,3.705352
64,2.666667,1,-0.139542,-0.056550,4.230450,-0.123903,0.000733,4.270324,-0.161167,0.056343,4.262662,-0.161367,0.052722,4.254257,-0.149820,0.044307,4.249727,-0.139825,0.044452,4.245805,-0.122447,0.051404,4.242628,1,0.176297,-0.037101,3.681971,0.189775,0.029844,3.686947,0.193544,0.071425,3.726554,0.184593,0.099376,3.739848,0.168456,0.098413,3.731486,0.157111,0.095246,3.720378,0.146087,0.088587,3.697995
65,2.708333,1,-0.133233,-0.051246,4.230345,-0.122938,0.006581,4.269498,-0.157123,0.060740,4.254295,-0.156109,0.058140,4.245293,-0.142986,0.050395,4.243009,-0.131913,0.052590,4.241318,-0.114276,0.058538,4.242393,1,0.169206,-0.036170,3.679839,0.182129,0.030461,3.683784,0.186997,0.072750,3.721084,0.175688,0.100211,3.735285,0.160129,0.099090,3.727270,0.149111,0.095717,3.716566,0.138260,0.088963,3.694046
66,2.750000,1,-0.127592,-0.045637,4.237899,-0.120442,0.012841,4.270254,-0.149368,0.062677,4.246769,-0.145625,0.060615,4.238251,-0.132231,0.055533,4.237704,-0.120265,0.059556,4.239004,-0.103830,0.064982,4.244846,1,0.161134,-0.035736,3.682671,0.174798,0.030805,3.685729,0.182037,0.073755,3.720967,0.169602,0.102866,3.735072,0.153751,0.101525,3.728121,0.142585,0.097928,3.717827,0.131400,0.090242,3.695180
67,2.791667,1,-0.120206,-0.040747,4.252516,-0.116663,0.018887,4.269650,-0.135261,0.060312,4.237275,-0.127132,0.058448,4.231059,-0.114911,0.059278,4.232043,-0.103570,0.064084,4.237235,-0.091387,0.070103,4.247704,1,0.155136,-0.035955,3.693719,0.168370,0.030732,3.692442,0.178467,0.074300,3.725932,0.165882,0.106202,3.739212,0.149225,0.104156,3.733926,0.137619,0.100132,3.724197,0.125865,0.091295,3.701503
68,2.833333,1,-0.112904,-0.035518,4.268991,-0.111859,0.023491,4.267471,-0.112912,0.054139,4.228455,-0.101213,0.053037,4.226735,-0.091716,0.062085,4.229483,-0.083459,0.066569,4.238783,-0.079227,0.073808,4.252035,1,0.149729,-0.035967,3.706784,0.163034,0.030146,3.702454,0.175702,0.074404,3.734578,0.162944,0.108401,3.746909,0.145675,0.105127,3.743371,0.133700,0.100572,3.734389,0.121511,0.091019,3.711806
69,2.875000,1,-0.106036,-0.030556,4.287594,-0.106227,0.026106,4.267640,-0.085838,0.048654,4.227859,-0.073823,0.048992,4.231690,-0.068603,0.065541,4.236835,-0.065120,0.069048,4.249161,-0.070489,0.076816,4.261914,1,0.146874,-0.036858,3.722155,0.158616,0.028945,3.714468,0.173478,0.073969,3.745774,0.159993,0.108862,3.757083,0.142516,0.104309,3.754934,0.130333,0.099252,3.746777,0.117874,0.089362,3.724493
70,2.916667,1,-0.098047,-0.026759,4.306146,-0.100264,0.027401,4.274153,-0.061843,0.047563,4.238267,-0.052136,0.048761,4.247196,-0.051676,0.069738,4.255153,-0.052663,0.072138,4.268878,-0.065727,0.079345,4.278804,1,0.144510,-0.038344,3.737915,0.154792,0.027010,3.727950,0.171628,0.072719,3.758835,0.157215,0.108136,3.768959,0.139657,0.102859,3.767685,0.127276,0.097379,3.760257,0.114545,0.087014,3.738376
71,2.958333,1,-0.091625,-0.024869,4.324065,-0.094322,0.027889,4.286905,-0.045878,0.048560,4.254057,-0.038199,0.049747,4.267416,-0.041142,0.072193,4.277425,-0.044922,0.073778,4.291406,-0.061944,0.080411,4.298789,1,0.141302,-0.041166,3.752882,0.151446,0.024285,3.742969,0.169905,0.070437,3.773349,0.154945,0.106648,3.782578,0.137180,0.101426,3.781659,0.124544,0.095618,3.774736,0.111522,0.084436,3.753208
72,3.000000,1,-0.086664,-0.024846,4.341614,-0.088384,0.027315,4.303025,-0.036958,0.047314,4.269467,-0.029038,0.049154,4.286239,-0.033242,0.071351,4.296755,-0.038184,0.072476,4.310499,-0.056281,0.079388,4.317119,1,0.138340,-0.045146,3.768327,0.148799,0.020869,3.759906,0.168316,0.067143,3.789300,0.153437,0.104254,3.798695,0.135268,0.099494,3.797759,0.122406,0.093422,3.791207,0.109177,0.081451,3.769903
73,3.041667,1,-0.080728,-0.025828,4.362078,-0.082635,0.025686,4.320503,-0.031524,0.043816,4.284866,-0.021706,0.047812,4.302902,-0.025948,0.068662,4.313095,-0.031290,0.069404,4.326588,-0.049299,0.077059,4.333666,1,0.136891,-0.049415,3.789687,0.147078,0.017043,3.778992,0.167291,0.063088,3.806998,0.152966,0.100943,3.817718,0.134248,0.096545,3.816750,0.121247,0.090134,3.810698,0.107828,0.077759,3.789567
74,3.083333,1,-0.076956,-0.027840,4.380136,-0.077722,0.023720,4.338935,-0.027048,0.041071,4.303073,-0.016045,0.046847,4.320531,-0.020348,0.065732,4.330796,-0.026126,0.065994,4.344230,-0.043722,0.074325,4.351710,1,0.136213,-0.053619,3.810498,0.146425,0.013150,3.799679,0.167445,0.058680,3.826487,0.153786,0.097221,3.838791,0.134552,0.092915,3.838080,0.121468,0.086015,3.832699,0.107678,0.073562,3.811811
75,3.125000,1,-0.075276,-0.030710,4.400069,-0.074219,0.022140,4.358069,-0.023089,0.040549,4.324092,-0.013698,0.044729,4.340791,-0.018265,0.061926,4.351822,-0.024572,0.061811,4.365063,-0.041152,0.071042,4.372467,1,0.136138,-0.057792,3.833302,0.147158,0.009455,3.820332,0.169270,0.054363,3.846663,0.156098,0.093485,3.859950,0.136644,0.089184,3.859725,0.123487,0.081831,3.854910,0.109114,0.069424,3.834396
76,3.166667,1,-0.072403,-0.033619,4.420223,-0.072022,0.021359,4.377525,-0.021151,0.042073,4.345926,-0.016224,0.040596,4.361894,-0.020513,0.056530,4.373681,-0.026778,0.056417,4.386017,-0.040976,0.067097,4.393445,1,0.138826,-0.061726,3.854884,0.149587,0.006145,3.838762,0.172877,0.050480,3.865277,0.159937,0.089633,3.879044,0.140692,0.085467,3.879210,0.127476,0.077932,3.874660,0.112498,0.065672,3.854703
77,3.208333,1,-0.071303,-0.034074,4.433323,-0.070371,0.021520,4.397368,-0.023631,0.045815,4.367780,-0.023617,0.037457,4.381404,-0.026560,0.051710,4.393048,-0.031495,0.051789,4.403577,-0.041673,0.063928,4.411499,1,0.142218,-0.064068,3.868984,0.153520,0.003291,3.853478,0.177833,0.047168,3.880383,0.164861,0.085345,3.894837,0.146147,0.081387,3.894987,0.132946,0.073832,3.890511,0.117577,0.061977,3.871249
78,3.250000,1,-0.070947,-0.033984,4.441698,-0.068852,0.022017,4.416066,-0.030053,0.050954,4.388307,-0.032184,0.038649,4.397547,-0.033537,0.050693,4.408178,-0.036285,0.050428,4.416598,-0.042482,0.063434,4.424927,1,0.147217,-0.065151,3.876509,0.158228,0.000756,3.864577,0.183304,0.044336,3.891841,0.169954,0.080366,3.907582,0.151882,0.076338,3.907183,0.138833,0.068597,3.902763,0.123429,0.057580,3.884136
79,3.291667,1,-0.069642,-0.034875,4.452662,-0.068257,0.021526,4.428787,-0.034638,0.053704,4.402151,-0.035082,0.042427,4.407693,-0.036511,0.053040,4.417838,-0.038143,0.051503,4.425100,-0.043743,0.065343,4.433247,1,0.149428,-0.067391,3.887541,0.162881,-0.001703,3.873327,0.188460,0.041781,3.901062,0.174392,0.074756,3.918386,0.156905,0.070161,3.917109,0.144110,0.062039,3.912741,0.128998,0.052252,3.894533
80,3.333333,1,-0.068891,-0.035257,4.457611,-0.069390,0.019379,4.432781,-0.032902,0.051002,4.405189,-0.029877,0.044400,4.410240,-0.033535,0.055324,4.421694,-0.036149,0.052222,4.429505,-0.045543,0.067470,4.437281,1,0.152520,-0.068387,3.894282,0.166869,-0.004225,3.880889,0.192794,0.039289,3.909187,0.177985,0.069231,3.927819,0.160866,0.063830,3.925817,0.148299,0.055474,3.921492,0.133575,0.046893,3.903574
81,3.375000,1,-0.069042,-0.038230,4.469169,-0.071590,0.016289,4.432039,-0.028039,0.045325,4.401830,-0.022701,0.044697,4.408077,-0.028890,0.056953,4.422080,-0.033022,0.052836,4.431641,-0.047634,0.068805,4.439266,1,0.154329,-0.071334,3.907634,0.169899,-0.006804,3.887529,0.196177,0.036721,3.915941,0.181142,0.064932,3.935339,0.164005,0.058981,3.933190,0.151500,0.050733,3.929062,0.136936,0.042800,3.911521
82,3.416667,1,-0.067155,-0.040390,4.469196,-0.073779,0.013344,4.431891,-0.025383,0.041825,4.400137,-0.020299,0.047309,4.405953,-0.027803,0.060598,4.422230,-0.032300,0.056172,4.433844,-0.050823,0.070328,4.441550,1,0.157570,-0.073988,3.908001,0.172020,-0.009389,3.892972,0.198821,0.034120,3.920484,0.184360,0.062656,3.940104,0.166766,0.056656,3.938505,0.154079,0.048674,3.934921,0.139277,0.040636,3.917951
83,3.458333,1,-0.066849,-0.042535,4.471483,-0.075493,0.010951,4.433331,-0.025846,0.042305,4.402839,-0.023111,0.053325,4.405555,-0.030852,0.066832,4.422872,-0.034839,0.062669,4.436359,-0.055753,0.072616,4.444664,1,0.159539,-0.077093,3.912452,0.173559,-0.011873,3.896913,0.201001,0.031756,3.922564,0.187610,0.062298,3.941915,0.169272,0.056635,3.941360,0.156200,0.048860,3.938612,0.140908,0.040201,3.922279
84,3.500000,1,-0.064092,-0.046161,4.474745,-0.076229,0.008715,4.433830,-0.027068,0.044549,4.406687,-0.027449,0.059644,4.405000,-0.035081,0.072830,4.421796,-0.038900,0.069460,4.436740,-0.061233,0.074646,4.446299,1,0.163303,-0.080845,3.917544,0.174885,-0.014020,3.898647,0.202760,0.030015,3.922171,0.190304,0.062988,3.940909,0.171213,0.057825,3.941489,0.157747,0.050142,3.939606,0.141995,0.040709,3.923786
85,3.541667,1,-0.060905,-0.049911,4.471039,-0.075449,0.005920,4.430435,-0.026768,0.045583,4.407296,-0.029939,0.063296,4.401426,-0.037728,0.076088,4.416374,-0.042322,0.073776,4.432247,-0.065489,0.075103,4.443043,1,0.167050,-0.082970,3.918400,0.176353,-0.015508,3.897167,0.204250,0.029138,3.919040,0.192262,0.063876,3.936931,0.172583,0.059297,3.938416,0.158944,0.051637,3.937280,0.142824,0.041480,3.921832
86,3.583333,1,-0.058116,-0.052035,4.458749,-0.073467,0.002233,4.422656,-0.024544,0.043903,4.402864,-0.029834,0.063843,4.393547,-0.038118,0.076479,4.406261,-0.043935,0.074974,4.422660,-0.067600,0.073655,4.434196,1,0.169432,-0.083280,3.908517,0.178427,-0.016151,3.892468,0.206108,0.029020,3.913426,0.194195,0.064753,3.930179,0.174095,0.060963,3.932185,0.160579,0.053347,3.931686,0.143982,0.042511,3.916491
87,3.625000,1,-0.056977,-0.056422,4.448967,-0.071354,-0.002099,4.412710,-0.021742,0.039447,4.394267,-0.028423,0.061943,4.382295,-0.036987,0.074762,4.393459,-0.043507,0.073510,4.410251,-0.067337,0.070736,4.422449,1,0.172960,-0.083052,3.899966,0.181498,-0.015944,3.886128,0.208925,0.029483,3.906823,0.196683,0.065837,3.922124,0.176332,0.063107,3.924144,0.163106,0.055670,3.924109,0.145847,0.044185,3.908860
88,3.666667,1,-0.056717,-0.061035,4.439618,-0.069732,-0.006717,4.402653,-0.019780,0.032443,4.382892,-0.026426,0.057324,4.369508,-0.034479,0.070578,4.380197,-0.040739,0.069144,4.397384,-0.064364,0.066435,4.410400,1,0.178360,-0.081833,3.893113,0.185558,-0.014919,3.880118,0.212634,0.030577,3.901211,0.199424,0.067185,3.915018,0.179037,0.065547,3.916583,0.166127,0.058498,3.916669,0.148255,0.046503,3.900876
89,3.708333,1,-0.058245,-0.065688,4.433260,-0.068107,-0.011552,4.392627,-0.018956,0.022835,4.369561,-0.023148,0.048781,4.356787,-0.029729,0.062407,4.367579,-0.035133,0.060594,4.384918,-0.058071,0.059775,4.398225,1,0.184544,-0.080112,3.890119,0.190334,-0.013145,3.875334,0.216801,0.032390,3.897583,0.202002,0.068560,3.910302,0.181747,0.067649,3.911299,0.169161,0.061149,3.911070,0.151000,0.048879,3.894421
90,3.750000,1,-0.060871,-0.070139,4.423438,-0.065489,-0.016670,4.382450,-0.019563,0.011583,4.356311,-0.019435,0.036496,4.345988,-0.023824,0.049773,4.356212,-0.028349,0.047323,4.372704,-0.049273,0.049435,4.384849,1,0.190422,-0.077432,3.886095,0.195814,-0.010860,3.871520,0.221191,0.034701,3.895594,0.204751,0.069814,3.907763,0.184663,0.069068,3.908436,0.172446,0.063118,3.907515,0.154426,0.050686,3.890094
91,3.791667,1,-0.065173,-0.074539,4.409620,-0.061530,-0.021825,4.374291,-0.024458,0.002460,4.348531,-0.020922,0.024568,4.340512,-0.022864,0.035767,4.348073,-0.026415,0.032131,4.361635,-0.042234,0.035964,4.370688,1,0.197218,-0.075351,3.877568,0.202523,-0.008456,3.868405,0.225880,0.036972,3.894655,0.208508,0.071012,3.906552,0.188569,0.069966,3.907044,0.176777,0.064424,3.905152,0.159356,0.051733,3.887162
92,3.833333,1,-0.068630,-0.079516,4.398296,-0.057201,-0.026571,4.372575,-0.037174,-0.000200,4.352578,-0.034144,0.018560,4.344982,-0.033690,0.025508,4.347397,-0.035466,0.020379,4.355532,-0.042197,0.023123,4.359603,1,0.205732,-0.073123,3.873300,0.211100,-0.006305,3.866240,0.231262,0.038731,3.894644,0.214000,0.072190,3.906306,0.194209,0.070633,3.906297,0.182881,0.065349,3.903236,0.166486,0.052307,3.884675
93,3.875000,1,-0.071477,-0.085302,4.390945,-0.054298,-0.030852,4.379659,-0.054756,0.002696,4.368807,-0.056695,0.018946,4.361044,-0.053803,0.020809,4.357305,-0.052930,0.015015,4.358813,-0.049106,0.015495,4.357177,1,0.216944,-0.072025,3.871811,0.221555,-0.004592,3.865300,0.237971,0.039912,3.895631,0.221626,0.073356,3.906932,0.201952,0.071363,3.905902,0.191035,0.066265,3.901645,0.175828,0.053003,3.882338
94,3.916667,1,-0.074170,-0.091157,4.384993,-0.053888,-0.035096,4.391801,-0.068608,0.005265,4.388926,-0.077328,0.020822,4.382560,-0.071976,0.019016,4.373979,-0.068697,0.014092,4.369933,-0.057286,0.013844,4.364015,1,0.229130,-0.070959,3.870798,0.233107,-0.003325,3.865785,0.246327,0.040683,3.897856,0.231321,0.074596,3.908498,0.211668,0.072434,3.906234,0.200955,0.067472,3.900985,0.186715,0.054280,3.880790
95,3.958333,1,-0.077879,-0.096137,4.380241,-0.055482,-0.039684,4.402147,-0.075075,0.003977,4.403699,-0.088471,0.020659,4.399740,-0.081227,0.017487,4.388616,-0.076791,0.014103,4.381193,-0.062453,0.014481,4.373402,1,0.240409,-0.069779,3.870099,0.244873,-0.002454,3.868181,0.255781,0.041077,3.901958,0.242300,0.075901,3.911625,0.222582,0.073786,3.908285,0.211862,0.068850,3.902298,0.198329,0.055918,3.881261
96,4.000000,1,-0.081334,-0.101874,4.381111,-0.058087,-0.044426,4.407598,-0.078191,0.000343,4.411192,-0.092177,0.019132,4.409204,-0.084120,0.016094,4.396984,-0.079650,0.013597,4.387670,-0.065348,0.014051,4.379346,1,0.250662,-0.069521,3.875847,0.256391,-0.001956,3.872839,0.265115,0.041034,3.908293,0.253199,0.077011,3.916931,0.233460,0.074812,3.912736,0.222707,0.069703,3.906095,0.210007,0.057055,3.884458
97,4.041667,1,-0.084662,-0.107191,4.384159,-0.061459,-0.048623,4.409732,-0.082879,-0.002999,4.414602,-0.094635,0.017866,4.414228,-0.086463,0.015291,4.401230,-0.082240,0.012716,4.390534,-0.068839,0.012291,4.381648,1,0.262313,-0.069532,3.882108,0.267283,-0.001826,3.879289,0.273080,0.040635,3.916003,0.262808,0.077635,3.923982,0.243211,0.074940,3.918997,0.232490,0.069365,3.911657,0.221009,0.056993,3.889795
98,4.083333,1,-0.088221,-0.111301,4.386054,-0.065770,-0.051663,4.410801,-0.090437,-0.005067,4.416003,-0.100084,0.016804,4.417135,-0.091590,0.014375,4.403492,-0.087040,0.011430,4.391904,-0.074273,0.010190,4.382244,1,0.272309,-0.069515,3.889149,0.276588,-0.002048,3.886647,0.278603,0.039982,3.923638,0.270281,0.077777,3.931590,0.250899,0.074353,3.925719,0.240151,0.067954,3.917688,0.230056,0.055813,3.896018
99,4.125000,1,-0.091776,-0.113696,4.387625,-0.070643,-0.053388,4.411408,-0.099052,-0.006063,4.415460,-0.108537,0.015198,4.417235,-0.099426,0.012734,4.403431,-0.093679,0.009892,4.391936,-0.080788,0.008459,4.381843,1,0.277490,-0.069697,3.895872,0.282682,-0.002534,3.894209,0.280473,0.039034,3.930290,0.274215,0.077578,3.938791,0.254930,0.073418,3.931875,0.244071,0.065883,3.923282,0.235196,0.053893,3.902058
100,4.166667,1,-0.094265,-0.115461,4.391211,-0.075356,-0.053863,4.410759,-0.106498,-0.006233,4.412882,-0.116989,0.013732,4.413723,-0.107868,0.011593,4.400224,-0.100514,0.009454,4.389751,-0.086724,0.007746,4.379903,1,0.279277,-0.070947,3.905837,0.284002,-0.003073,3.901188,0.277479,0.037725,3.935552,0.272436,0.076893,3.944907,0.253097,0.071850,3.936777,0.242373,0.063137,3.927786,0.234621,0.051368,3.906852
101,4.208333,1,-0.096499,-0.115523,4.387152,-0.079788,-0.053159,4.408170,-0.112436,-0.005528,4.408187,-0.122894,0.014418,4.406895,-0.114524,0.013161,4.393791,-0.105754,0.011794,4.384659,-0.090724,0.008612,4.375886,1,0.276085,-0.071578,3.909828,0.279751,-0.003402,3.906666,0.269366,0.036011,3.939817,0.263436,0.075371,3.949342,0.244084,0.069368,3.939879,0.234156,0.059908,3.930615,0.227778,0.048467,3.909442
102,4.250000,1,-0.098023,-0.115114,4.384476,-0.084338,-0.051491,4.404327,-0.118176,-0.003887,4.401690,-0.126178,0.018132,4.398240,-0.118267,0.017961,4.385444,-0.108485,0.016821,4.377491,-0.092389,0.010807,4.370630,1,0.269770,-0.071975,3.912706,0.269890,-0.003402,3.910211,0.257324,0.033827,3.944989,0.247387,0.072888,3.951819,0.228314,0.066394,3.941153,0.219889,0.056824,3.931784,0.215236,0.045479,3.909892
103,4.291667,1,-0.099398,-0.112828,4.377286,-0.089065,-0.049317,4.401318,-0.124481,-0.001533,4.395451,-0.128356,0.023240,4.390715,-0.120074,0.023701,4.378222,-0.109637,0.022130,4.371178,-0.092755,0.013108,4.366591,1,0.259067,-0.071253,3.908735,0.254543,-0.003282,3.912518,0.242587,0.031227,3.953181,0.225312,0.069656,3.952943,0.206887,0.063364,3.941536,0.200260,0.053849,3.932388,0.197443,0.042073,3.909729
104,4.333333,1,-0.101955,-0.110974,4.374069,-0.093634,-0.047142,4.401912,-0.130500,0.001133,4.392807,-0.130752,0.027389,4.387608,-0.121863,0.027610,4.375465,-0.111019,0.025401,4.369211,-0.093490,0.014392,4.366688,1,0.243905,-0.070211,3.906869,0.233770,-0.003500,3.915327,0.225205,0.028779,3.964044,0.198256,0.066059,3.954514,0.180506,0.060190,3.942937,0.175366,0.050238,3.934387,0.174086,0.037449,3.911358
105,4.375000,1,-0.107480,-0.109634,4.382548,-0.097585,-0.045259,4.408158,-0.134951,0.003686,4.396508,-0.133483,0.030117,4.391503,-0.124515,0.029563,4.379628,-0.113469,0.026782,4.374005,-0.095573,0.014787,4.372899,1,0.221097,-0.070850,3.915664,0.208483,-0.004374,3.920186,0.206093,0.027495,3.975039,0.168260,0.062903,3.958225,0.150510,0.057086,3.947065,0.146016,0.046141,3.939333,0.145490,0.031551,3.916605
106,4.416667,1,-0.109991,-0.107756,4.397238,-0.100441,-0.043800,4.420163,-0.137233,0.005497,4.407521,-0.135489,0.032387,4.403792,-0.127266,0.031249,4.391972,-0.116380,0.027654,4.386491,-0.098807,0.015023,4.385769,1,0.198773,-0.070672,3.925622,0.181348,-0.005749,3.927389,0.189462,0.027484,3.985057,0.139221,0.061568,3.963837,0.120477,0.055441,3.953946,0.115576,0.043497,3.947046,0.114701,0.025989,3.925643
107,4.458333,1,-0.111675,-0.105533,4.411686,-0.101960,-0.042958,4.436084,-0.135906,0.005361,4.423941,-0.133912,0.033477,4.422555,-0.127028,0.032190,4.411126,-0.117119,0.027316,4.405691,-0.101259,0.014573,4.404792,1,0.176711,-0.069857,3.934355,0.156001,-0.007086,3.936470,0.180061,0.027341,3.994406,0.115503,0.063100,3.969577,0.095514,0.056994,3.962185,0.089382,0.044665,3.956079,0.087071,0.023384,3.937583
108,4.500000,1,-0.111937,-0.104953,4.435722,-0.102154,-0.043012,4.452783,-0.126816,0.001623,4.441394,-0.123325,0.030464,4.442424,-0.117911,0.029272,4.433245,-0.110508,0.022987,4.429352,-0.099144,0.011739,4.429224,1,0.158797,-0.069513,3.949564,0.135439,-0.007822,3.947086,0.176465,0.026743,4.001415,0.100084,0.067116,3.974987,0.079847,0.062038,3.971121,0.072081,0.050139,3.965858,0.067214,0.025440,3.951667
109,4.541667,1,-0.114701,-0.104717,4.457145,-0.101552,-0.044026,4.467761,-0.107306,-0.005784,4.456936,-0.100999,0.022617,4.459823,-0.096974,0.021710,4.455937,-0.093822,0.014385,4.456162,-0.090824,0.006511,4.458520,1,0.140495,-0.069234,3.963876,0.121119,-0.007698,3.958876,0.170259,0.028336,4.004030,0.093966,0.071349,3.982413,0.075040,0.068084,3.982049,0.065613,0.057245,3.977866,0.056916,0.031271,3.967561
