factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,338,0.00015174582339341213,2.3026794917344625e-08
point_reprojection:measurement_ir,339,0.00029047399441992636,8.4375141434267408e-08
point_reprojection:measurement_ir,340,-0.00014730592332625747,2.1699035047001242e-08
point_reprojection:measurement_ir,341,-0.00039181283190714566,1.5351729524709719e-07
point_reprojection:measurement_ir,342,-5.8215691637997223e-06,3.3890667528903797e-11
point_reprojection:measurement_ir,343,0.00042085153668836028,1.7711601593295426e-07
point_reprojection:measurement_ir,344,4.2207718240661049e-05,1.7814914790830314e-09
point_reprojection:measurement_ir,345,-0.00018285737352528031,3.3436819052563889e-08
point_reprojection:measurement_ir,346,2.3471948350106685e-05,5.5093235935007597e-10
point_reprojection:measurement_ir,347,-0.00024700723343755725,6.1012573370475897e-08
point_reprojection:measurement_ir,348,9.4046130186598024e-06,8.8446746030745435e-11
point_reprojection:measurement_ir,349,0.000467045421265766,2.1813142552531683e-07
point_reprojection:measurement_ir,350,-0.00019897350520068358,3.9590455771846453e-08
point_reprojection:measurement_ir,351,-0.00032410262145390336,1.0504250923329219e-07
point_reprojection:measurement_ir,352,0.00026204673830534377,6.8668493056469322e-08
point_reprojection:measurement_ir,353,-7.0127011042586673e-06,4.9177976777670731e-11
point_reprojection:measurement_ir,354,-6.9082190952940431e-05,4.7723491068585251e-09
point_reprojection:measurement_ir,355,0.00013241365854810283,1.7533376970093566e-08
point_reprojection:measurement_ir,356,-7.4327635877580173e-05,5.5245974551501437e-09
point_reprojection:measurement_ir,357,-2.9838011946026201e-05,8.9030695689120225e-10
point_reprojection:measurement_ir,358,9.4106018195816432e-06,8.8559426606713334e-11
point_reprojection:measurement_ir,359,-3.5803858483518522e-05,1.2819162823078213e-09
point_reprojection:measurement_ir,360,2.8643999496580363e-05,8.2047870716009611e-10
point_reprojection:measurement_ir,361,0.00040938690433733882,1.675976374429094e-07
