frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
78,3.208333,1.678024309,0.000000000,0.000000000,0.000000000,0.000000000,0.000200506,,0.000000000,0.000258356,0.000258356,,,1.677565447,1.677565447,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
79,3.250000,1.602164258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000251653,0.000251653,,,1.601912605,1.601912605,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
80,3.291667,1.573065848,0.000000000,0.000000000,0.000000000,0.000000000,0.000075533,,0.000000000,0.000238798,0.000238798,,,1.572751517,1.572751517,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
81,3.333333,1.498262000,0.000000000,0.000000000,0.000000000,0.000000000,0.012182199,,0.000000000,0.000203916,0.000203916,,,1.485875885,1.485875885,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
82,3.375000,1.454160634,0.000000000,0.000000000,0.000000000,0.000000000,0.000999635,,0.000000000,0.000040226,0.000040226,,,1.453120773,1.453120773,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
83,3.416667,1.417981465,0.000000000,0.000000000,0.000000000,0.000000000,0.000014784,,0.000000000,0.000033526,0.000033526,,,1.417933155,1.417933155,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
84,3.458333,1.401542136,0.000000000,0.000000000,0.000000000,0.000000000,0.004456898,,0.000000000,0.000030719,0.000030719,,,1.397054519,1.397054519,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
85,3.500000,1.463989593,0.000000000,0.000000000,0.000000000,0.000000000,0.003478994,,0.000000000,0.000026308,0.000026308,,,1.460484291,1.460484291,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
86,3.541667,1.573071414,0.000000000,0.000000000,0.000000000,0.000000000,0.002205617,,0.000000000,0.000021933,0.000021933,,,1.570843864,1.570843864,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
87,3.583333,1.682447563,0.000000000,0.000000000,0.000000000,0.000000000,0.001341171,,0.000000000,0.000007091,0.000007091,,,1.681099301,1.681099301,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
